Creation_Date,Estee_ID,Buy_Sell_Indicator,Traded_Quantity,Traded_Price,Status,TradeTime
5/6/2021,BRCCROACNOR2BR00,2,100,12.16,Executed,44:54.6
5/6/2021,BRCPLEACNOR8BR00,2,100,5.43,Executed,45:24.8
5/6/2021,BRBBDCACNOR1BR00,2,100,20.73,Executed,45:04.6
5/6/2021,BRANIMACNOR6BR00,2,100,11.33,Executed,44:56.5
5/6/2021,BRANIMACNOR6BR00,2,100,11.33,Executed,45:13.8
5/6/2021,BRCPFEACNOR0BR00,2,100,27.27,Executed,44:59.1
5/6/2021,BREMBRACNOR4BR00,1,100,15.69,Executed,45:18.0
5/6/2021,BRCPFEACNOR0BR00,2,100,27.27,Executed,45:37.6
5/6/2021,BRBEEFACNOR6BR00,2,100,10.1,Executed,45:16.2
5/6/2021,BRMULTACNOR5BR00,1,100,23.91,Executed,45:03.7
5/6/2021,BRPRIOACNOR1BR00,2,100,19.25,Executed,45:00.1
5/6/2021,BRCESPACNPB4BR00,2,100,25.38,Executed,45:17.5
5/6/2021,BRPRIOACNOR1BR00,2,100,19.25,Executed,45:00.8
5/6/2021,BRPETRACNPR6BR00,1,100,23.43,Executed,45:15.2
5/6/2021,BRBBSEACNOR5BR00,2,100,22.62,Executed,45:00.6
5/6/2021,BRBBSEACNOR5BR00,2,100,22.62,Executed,45:01.9
5/6/2021,BRPRIOACNOR1BR00,2,100,19.25,Executed,45:07.2
5/6/2021,BRWIZSACNOR1BR00,1,100,11.31,Executed,45:01.4
5/6/2021,BRWIZSACNOR1BR00,1,100,11.31,Executed,45:01.4
5/6/2021,BRWIZSACNOR1BR00,1,100,11.31,Executed,45:01.9
5/6/2021,BRIRBRACNOR4BR00,1,100,6.08,Executed,45:01.4
5/6/2021,BRIRBRACNOR4BR00,1,100,6.08,Executed,45:01.5
5/6/2021,BRIRBRACNOR4BR00,1,100,6.08,Executed,45:01.6
5/6/2021,BRWIZSACNOR1BR00,1,100,11.31,Executed,45:02.4
5/6/2021,BRIRBRACNOR4BR00,1,100,6.08,Executed,45:02.0
5/6/2021,BRBBSEACNOR5BR00,2,100,22.62,Executed,45:03.1
5/6/2021,BRIRBRACNOR4BR00,1,100,6.08,Executed,45:02.1
5/6/2021,BRIRBRACNOR4BR00,1,100,6.08,Executed,45:02.1
5/6/2021,BRCMIGACNPR3BR00,1,100,11.94,Executed,45:02.2
5/6/2021,BRCMIGACNPR3BR00,1,100,11.94,Executed,45:02.2
5/6/2021,BRIRBRACNOR4BR00,1,100,6.08,Executed,45:02.2
5/6/2021,BRCMIGACNPR3BR00,1,100,11.94,Executed,45:02.3
5/6/2021,BRCMIGACNPR3BR00,1,100,11.94,Executed,45:02.3
5/6/2021,BRCMIGACNPR3BR00,1,100,11.94,Executed,45:02.3
5/6/2021,BRWIZSACNOR1BR00,1,100,11.31,Executed,45:02.5
5/6/2021,BRBRSRACNPB4BR00,1,100,12.34,Executed,45:02.5
5/6/2021,BRBRSRACNPB4BR00,1,100,12.34,Executed,45:02.5
5/6/2021,BRBRSRACNPB4BR00,1,100,12.34,Executed,45:02.5
5/6/2021,BRIRBRACNOR4BR00,1,100,6.08,Executed,45:02.6
5/6/2021,BRCMIGACNPR3BR00,1,100,11.94,Executed,45:02.7
5/6/2021,BRWIZSACNOR1BR00,1,100,11.3,Executed,45:03.4
5/6/2021,BRCMIGACNPR3BR00,1,100,11.94,Executed,45:03.0
5/6/2021,BRBBSEACNOR5BR00,2,100,22.62,Executed,45:03.1
5/6/2021,BRBBSEACNOR5BR00,2,100,22.62,Executed,45:03.2
5/6/2021,BRBBSEACNOR5BR00,2,100,22.62,Executed,45:03.2
5/6/2021,BRBBSEACNOR5BR00,2,100,22.62,Executed,45:03.4
5/6/2021,BRBRSRACNPB4BR00,1,100,12.34,Executed,45:03.3
5/6/2021,BRBBSEACNOR5BR00,2,100,22.62,Executed,45:03.4
5/6/2021,BRBBSEACNOR5BR00,2,100,22.63,Executed,45:06.5
5/6/2021,BRCMIGACNPR3BR00,1,100,11.94,Executed,45:03.6
5/6/2021,BRCMIGACNPR3BR00,1,100,11.94,Executed,45:03.6
5/6/2021,BRCMIGACNPR3BR00,1,100,11.94,Executed,45:03.6
5/6/2021,BRCMIGACNPR3BR00,1,100,11.94,Executed,45:03.7
5/6/2021,BRENBRACNOR2BR00,1,100,18.4,Executed,45:04.0
5/6/2021,BRENBRACNOR2BR00,1,100,18.4,Executed,45:04.1
5/6/2021,BRENBRACNOR2BR00,1,100,18.4,Executed,45:04.2
5/6/2021,BRHYPEACNOR0BR00,1,100,33.68,Executed,45:04.2
5/6/2021,BRENBRACNOR2BR00,1,100,18.4,Executed,45:04.4
5/6/2021,BRCMIGACNPR3BR00,1,100,11.94,Executed,45:04.5
5/6/2021,BRCMIGACNPR3BR00,1,100,11.94,Executed,45:04.5
5/6/2021,BRMULTACNOR5BR00,1,100,23.91,Executed,45:04.6
5/6/2021,BRMULTACNOR5BR00,1,100,23.91,Executed,45:04.6
5/6/2021,BRMULTACNOR5BR00,1,100,23.91,Executed,45:04.6
5/6/2021,BRMULTACNOR5BR00,1,100,23.91,Executed,45:04.6
5/6/2021,BRIRBRACNOR4BR00,1,100,6.08,Executed,45:04.6
5/6/2021,BRBBDCACNOR1BR00,2,100,20.73,Executed,45:15.9
5/6/2021,BRCMIGACNPR3BR00,1,100,11.94,Executed,45:04.6
5/6/2021,BRIRBRACNOR4BR00,1,100,6.08,Executed,45:04.6
5/6/2021,BRCMIGACNPR3BR00,1,100,11.94,Executed,45:04.6
5/6/2021,BRCMIGACNPR3BR00,1,100,11.94,Executed,45:04.6
5/6/2021,BRENBRACNOR2BR00,1,100,18.4,Executed,45:04.8
5/6/2021,BRSAPRACNPR6BR00,1,100,4.1,Executed,45:05.0
5/6/2021,BRIRBRACNOR4BR00,1,100,6.08,Executed,45:05.1
5/6/2021,BRIRBRACNOR4BR00,1,100,6.08,Executed,45:05.1
5/6/2021,BRIRBRACNOR4BR00,1,100,6.08,Executed,45:05.3
5/6/2021,BRCMIGACNPR3BR00,1,100,11.94,Executed,45:05.3
5/6/2021,BRSAPRACNPR6BR00,1,100,4.1,Executed,45:05.5
5/6/2021,BRALUPCDAM15BR00,1,100,26.83,Executed,45:05.8
5/6/2021,BRCMIGACNPR3BR00,1,100,11.94,Executed,45:06.0
5/6/2021,BRIRBRACNOR4BR00,1,100,6.08,Executed,45:06.3
5/6/2021,BRIRBRACNOR4BR00,1,100,6.08,Executed,45:06.4
5/6/2021,BRBBSEACNOR5BR00,2,100,22.63,Executed,45:06.5
5/6/2021,BRSAPRACNPR6BR00,1,100,4.1,Executed,45:06.8
5/6/2021,BRBRPRACNOR9BR00,1,100,9.15,Executed,45:07.5
5/6/2021,BRCMIGACNPR3BR00,1,100,11.94,Executed,45:07.7
5/6/2021,BRCMIGACNPR3BR00,1,100,11.94,Executed,45:07.7
5/6/2021,BRCMIGACNPR3BR00,1,100,11.94,Executed,45:08.5
5/6/2021,BRCMIGACNPR3BR00,1,100,11.94,Executed,45:08.6
5/6/2021,BRCMIGACNPR3BR00,1,100,11.94,Executed,45:09.3
5/6/2021,BRCMIGACNPR3BR00,1,100,11.94,Executed,45:09.3
5/6/2021,BRSANBCDAM13BR00,1,100,38.62,Executed,45:41.9
5/6/2021,BRCMIGACNPR3BR00,1,100,11.94,Executed,45:09.6
5/6/2021,BRCMIGACNPR3BR00,1,100,11.94,Executed,45:09.8
5/6/2021,BRSAPRACNPR6BR00,1,100,4.1,Executed,45:10.0
5/6/2021,BRCMIGACNPR3BR00,1,100,11.94,Executed,45:10.2
5/6/2021,BREZTCACNOR0BR00,1,100,32.2,Executed,45:11.2
5/6/2021,BRECORACNOR8BR00,1,100,11.8,Executed,45:10.9
5/6/2021,BRECORACNOR8BR00,1,100,11.8,Executed,45:11.0
5/6/2021,BRSAPRACNPR6BR00,1,100,4.1,Executed,45:11.2
5/6/2021,BREZTCACNOR0BR00,1,100,32.2,Executed,45:11.4
5/6/2021,BRBRPRACNOR9BR00,1,100,9.15,Executed,45:11.5
5/6/2021,BRAALRACNOR6BR00,1,100,8.96,Executed,45:11.9
5/6/2021,BRECORACNOR8BR00,1,100,11.8,Executed,45:12.2
5/6/2021,BRSAPRACNPR6BR00,1,100,4.1,Executed,45:12.3
5/6/2021,BRSAPRACNPR6BR00,1,100,4.1,Executed,45:12.3
5/6/2021,BRSAPRACNPR6BR00,1,100,4.1,Executed,45:12.3
5/6/2021,BRECORACNOR8BR00,1,100,11.8,Executed,45:12.5
5/6/2021,BREZTCACNOR0BR00,1,100,32.2,Executed,45:12.8
5/6/2021,BRECORACNOR8BR00,1,100,11.8,Executed,45:12.7
5/6/2021,BRECORACNOR8BR00,1,100,11.8,Executed,45:12.7
5/6/2021,BRECORACNOR8BR00,1,100,11.8,Executed,45:12.7
5/6/2021,BRECORACNOR8BR00,1,100,11.8,Executed,45:12.8
5/6/2021,BRECORACNOR8BR00,1,100,11.8,Executed,45:13.0
5/6/2021,BREZTCACNOR0BR00,1,100,32.2,Executed,45:13.8
5/6/2021,BRBRPRACNOR9BR00,1,100,9.15,Executed,45:13.9
5/6/2021,BRANIMACNOR6BR00,2,100,11.33,Executed,45:45.4
5/6/2021,BRBRPRACNOR9BR00,1,100,9.15,Executed,45:14.7
5/6/2021,BRAALRACNOR6BR00,1,100,8.96,Executed,45:19.1
5/6/2021,BREZTCACNOR0BR00,1,100,32.2,Executed,45:15.2
5/6/2021,BRPETRACNPR6BR00,1,100,23.43,Executed,45:21.1
5/6/2021,BRALSOACNOR5BR00,2,100,27.05,Executed,45:30.6
5/6/2021,BRBRPRACNOR9BR00,1,100,9.15,Executed,45:15.3
5/6/2021,BRCMIGACNOR6BR00,1,100,14.26,Executed,45:15.4
5/6/2021,BRCMIGACNOR6BR00,1,100,14.26,Executed,45:15.4
5/6/2021,BRCMIGACNOR6BR00,1,100,14.26,Executed,45:15.4
5/6/2021,BRCMIGACNOR6BR00,1,100,14.26,Executed,45:15.4
5/6/2021,BRVLIDACNOR5BR00,1,100,9.58,Executed,45:15.4
5/6/2021,BREZTCACNOR0BR00,1,100,32.2,Executed,45:15.9
5/6/2021,BRBRPRACNOR9BR00,1,100,9.14,Executed,45:15.5
5/6/2021,BRBRPRACNOR9BR00,1,100,9.14,Executed,45:15.5
5/6/2021,BRSAPRACNPR6BR00,1,100,4.1,Executed,45:15.5
5/6/2021,BRCMIGACNOR6BR00,1,100,14.26,Executed,45:15.5
5/6/2021,BRBRPRACNOR9BR00,1,100,9.14,Executed,45:15.5
5/6/2021,BRBBDCACNOR1BR00,2,100,20.72,Executed,45:24.5
5/6/2021,BREZTCACNOR0BR00,1,100,32.2,Executed,45:27.7
5/6/2021,BRSAPRACNPR6BR00,1,100,4.1,Executed,45:16.2
5/6/2021,BRBEEFACNOR6BR00,2,100,10.1,Executed,45:18.5
5/6/2021,BRCESPACNPB4BR00,2,100,25.39,Executed,45:17.5
5/6/2021,BRSAPRACNPR6BR00,1,100,4.1,Executed,45:17.6
5/6/2021,BREMBRACNOR4BR00,1,100,15.7,Executed,45:18.0
5/6/2021,BREMBRACNOR4BR00,1,100,15.7,Executed,45:18.0
5/6/2021,BREMBRACNOR4BR00,1,100,15.7,Executed,45:18.0
5/6/2021,BREMBRACNOR4BR00,1,100,15.7,Executed,45:18.1
5/6/2021,BREMBRACNOR4BR00,1,100,15.7,Executed,45:18.2
5/6/2021,BRSAPRACNPR6BR00,1,100,4.1,Executed,45:18.5
5/6/2021,BRBEEFACNOR6BR00,2,100,10.09,Executed,46:49.8
5/6/2021,BRAALRACNOR6BR00,1,100,8.96,Executed,45:22.1
5/6/2021,BRSAPRACNPR6BR00,1,100,4.1,Executed,45:19.9
5/6/2021,BRPETRACNPR6BR00,1,100,23.42,Executed,46:26.8
5/6/2021,BRCPLEACNPB9BR00,2,100,5.96,Executed,46:58.3
5/6/2021,BRSAPRACNPR6BR00,1,100,4.1,Executed,45:22.7
5/6/2021,BRSAPRACNPR6BR00,1,100,4.1,Executed,45:23.6
5/6/2021,BRSAPRACNPR6BR00,1,100,4.1,Executed,45:24.2
5/6/2021,BRBBDCACNOR1BR00,2,100,20.72,Executed,45:24.5
5/6/2021,BRBBDCACNOR1BR00,2,100,20.72,Executed,45:24.5
5/6/2021,BRBBDCACNOR1BR00,2,100,20.72,Executed,45:24.5
5/6/2021,BRBBDCACNOR1BR00,2,100,20.71,Executed,45:27.7
5/6/2021,BRCPLEACNOR8BR00,2,100,5.43,Executed,46:04.8
5/6/2021,BRLIGTACNOR2BR00,1,100,17,Executed,45:26.9
5/6/2021,BRLIGTACNOR2BR00,1,100,17,Executed,45:26.9
5/6/2021,BRLIGTACNOR2BR00,1,100,17,Executed,45:26.9
5/6/2021,BREZTCACNOR0BR00,1,100,32.2,Executed,45:27.7
5/6/2021,BREZTCACNOR0BR00,1,100,32.2,Executed,45:35.5
5/6/2021,BRBBDCACNOR1BR00,2,100,20.71,Executed,45:27.7
5/6/2021,BRBBDCACNOR1BR00,2,100,20.71,Executed,45:30.9
5/6/2021,BRPARDACNOR1BR00,2,100,18.91,Executed,45:27.8
5/6/2021,BRPARDACNOR1BR00,2,100,18.9,Executed,45:41.7
5/6/2021,BRSAPRACNPR6BR00,1,100,4.1,Executed,45:28.4
5/6/2021,BRSAPRACNPR6BR00,1,100,4.1,Executed,45:30.9
5/6/2021,BRBBDCACNOR1BR00,2,100,20.72,Executed,46:09.1
5/6/2021,BRSAPRACNPR6BR00,1,100,4.1,Executed,45:31.0
5/6/2021,BRSAPRACNPR6BR00,1,100,4.1,Executed,45:31.0
5/6/2021,BRJHSFACNOR2BR00,2,100,7.09,Executed,47:50.9
5/6/2021,BRSAPRACNPR6BR00,1,100,4.1,Executed,45:33.0
5/6/2021,BRSAPRACNPR6BR00,1,100,4.1,Executed,45:33.2
5/6/2021,BRCPFEACNOR0BR00,2,100,27.27,Executed,45:37.6
5/6/2021,BRCPFEACNOR0BR00,2,100,27.27,Executed,45:37.6
5/6/2021,BRCPFEACNOR0BR00,2,100,27.27,Executed,45:42.7
5/6/2021,BRPARDACNOR1BR00,2,100,18.91,Executed,45:41.7
5/6/2021,BRSANBCDAM13BR00,1,100,38.62,Executed,45:41.9
5/6/2021,BRSANBCDAM13BR00,1,100,38.62,Executed,45:41.9
5/6/2021,BRCPFEACNOR0BR00,2,100,27.3,Executed,45:42.7
5/6/2021,BRCPFEACNOR0BR00,2,100,27.31,Executed,45:43.0
5/6/2021,BRCPFEACNOR0BR00,2,100,27.31,Executed,45:46.0
5/6/2021,BRANIMACNOR6BR00,2,100,11.33,Executed,45:45.5
5/6/2021,BRANIMACNOR6BR00,2,100,11.32,Executed,45:47.8
5/6/2021,BRCPFEACNOR0BR00,2,100,27.28,Executed,46:02.6
5/6/2021,BRANIMACNOR6BR00,2,100,11.32,Executed,45:48.0
5/6/2021,BRANIMACNOR6BR00,2,100,11.32,Executed,45:55.3
5/6/2021,BRANIMACNOR6BR00,2,100,11.32,Executed,45:55.4
5/6/2021,BRANIMACNOR6BR00,2,100,11.32,Executed,45:55.4
5/6/2021,BRANIMACNOR6BR00,2,100,11.32,Executed,45:55.5
5/6/2021,BRCPFEACNOR0BR00,2,100,27.28,Executed,46:02.6
5/6/2021,BRCPFEACNOR0BR00,2,100,27.28,Executed,46:03.4
5/6/2021,BRCPFEACNOR0BR00,2,100,27.28,Executed,46:03.4
5/6/2021,BRCPFEACNOR0BR00,2,100,27.27,Executed,46:07.7
5/6/2021,BRCPLEACNOR8BR00,2,100,5.43,Executed,48:41.1
5/6/2021,BRCPFEACNOR0BR00,2,100,27.27,Executed,46:07.8
5/6/2021,BRCPFEACNOR0BR00,2,100,27.27,Executed,46:07.8
5/6/2021,BRCPFEACNOR0BR00,2,100,27.27,Executed,46:07.8
5/6/2021,BRCPFEACNOR0BR00,2,100,27.27,Executed,46:07.9
5/6/2021,BRCOGNACNOR2BR00,1,100,3.81,Executed,46:09.1
5/6/2021,BRBBDCACNOR1BR00,2,100,20.72,Executed,46:09.1
5/6/2021,BRCOGNACNOR2BR00,1,100,3.81,Executed,46:09.1
5/6/2021,BRCOGNACNOR2BR00,1,100,3.81,Executed,46:09.1
5/6/2021,BRCOGNACNOR2BR00,1,100,3.81,Executed,46:09.1
5/6/2021,BRCOGNACNOR2BR00,1,100,3.81,Executed,46:09.2
5/6/2021,BRBBDCACNOR1BR00,2,100,20.72,Executed,46:09.2
5/6/2021,BRBBDCACNOR1BR00,2,100,20.72,Executed,46:09.2
5/6/2021,BRBBDCACNOR1BR00,2,100,20.72,Executed,46:09.6
5/6/2021,BRBBDCACNOR1BR00,2,100,20.72,Executed,46:09.6
5/6/2021,BRCOGNACNOR2BR00,1,100,3.81,Executed,46:09.7
5/6/2021,BRCOGNACNOR2BR00,1,100,3.81,Executed,46:10.5
5/6/2021,BRCOGNACNOR2BR00,1,100,3.81,Executed,46:10.7
5/6/2021,BRCOGNACNOR2BR00,1,100,3.81,Executed,46:11.1
5/6/2021,BRCOGNACNOR2BR00,1,100,3.81,Executed,46:11.2
5/6/2021,BRCOGNACNOR2BR00,1,100,3.81,Executed,46:12.3
5/6/2021,BRCOGNACNOR2BR00,1,100,3.81,Executed,46:14.5
5/6/2021,BRCOGNACNOR2BR00,1,100,3.81,Executed,46:15.3
5/6/2021,BRCOGNACNOR2BR00,1,100,3.81,Executed,46:15.3
5/6/2021,BRCOGNACNOR2BR00,1,100,3.81,Executed,46:15.4
5/6/2021,BRCOGNACNOR2BR00,1,100,3.81,Executed,46:15.7
5/6/2021,BRCOGNACNOR2BR00,1,100,3.81,Executed,46:16.2
5/6/2021,BRCOGNACNOR2BR00,1,100,3.81,Executed,46:16.2
5/6/2021,BRCOGNACNOR2BR00,1,100,3.81,Executed,46:17.8
5/6/2021,BRCOGNACNOR2BR00,1,100,3.81,Executed,46:18.6
5/6/2021,BRCOGNACNOR2BR00,1,100,3.81,Executed,46:18.8
5/6/2021,BRCOGNACNOR2BR00,1,100,3.81,Executed,46:18.9
5/6/2021,BRCOGNACNOR2BR00,1,100,3.81,Executed,46:19.8
5/6/2021,BRCOGNACNOR2BR00,1,100,3.81,Executed,46:20.4
5/6/2021,BRCOGNACNOR2BR00,1,100,3.81,Executed,46:20.5
5/6/2021,BRCOGNACNOR2BR00,1,100,3.81,Executed,46:20.9
5/6/2021,BRCOGNACNOR2BR00,1,100,3.81,Executed,46:21.0
5/6/2021,BRCOGNACNOR2BR00,1,100,3.81,Executed,46:21.3
5/6/2021,BRCOGNACNOR2BR00,1,100,3.81,Executed,46:21.4
5/6/2021,BRCOGNACNOR2BR00,1,100,3.81,Executed,46:22.2
5/6/2021,BRBRMLACNOR9BR00,2,100,10.33,Executed,47:14.3
5/6/2021,BRCOGNACNOR2BR00,1,100,3.81,Executed,46:24.4
5/6/2021,BRCOGNACNOR2BR00,1,100,3.81,Executed,46:26.3
5/6/2021,BRPETRACNPR6BR00,1,100,23.42,Executed,46:26.8
5/6/2021,BRPETRACNPR6BR00,1,100,23.43,Executed,46:31.1
5/6/2021,BRPETRACNPR6BR00,1,100,23.43,Executed,46:31.1
5/6/2021,BRPETRACNPR6BR00,1,100,23.42,Executed,46:36.1
5/6/2021,BRCOGNACNOR2BR00,1,100,3.81,Executed,46:31.3
5/6/2021,BRCOGNACNOR2BR00,1,100,3.81,Executed,46:32.4
5/6/2021,BRCOGNACNOR2BR00,1,100,3.81,Executed,46:32.7
5/6/2021,BRCOGNACNOR2BR00,1,100,3.81,Executed,46:33.0
5/6/2021,BRCOGNACNOR2BR00,1,100,3.81,Executed,46:34.3
5/6/2021,BRCOGNACNOR2BR00,1,100,3.81,Executed,46:34.8
5/6/2021,BRPETRACNPR6BR00,1,100,23.41,Executed,46:42.2
5/6/2021,BRPETRACNPR6BR00,1,100,23.42,Executed,47:40.3
5/6/2021,BRVLIDACNOR5BR00,1,100,9.58,Executed,46:43.2
5/6/2021,BRVLIDACNOR5BR00,1,100,9.58,Executed,46:43.2
5/6/2021,BRBEEFACNOR6BR00,2,100,10.09,Executed,46:53.2
5/6/2021,BRBEEFACNOR6BR00,2,100,10.1,Executed,48:27.0
5/6/2021,BRCPLEACNPB9BR00,2,100,5.96,Executed,48:46.7
5/6/2021,BRSAPRCDAM13BR00,1,100,20.31,Executed,47:09.6
5/6/2021,BRSAPRCDAM13BR00,1,100,20.31,Executed,47:09.6
5/6/2021,BRSAPRCDAM13BR00,1,100,20.32,Executed,47:15.8
5/6/2021,BRBRMLACNOR9BR00,2,100,10.33,Executed,47:47.1
5/6/2021,BRPETRACNPR6BR00,1,100,23.42,Executed,47:41.8
5/6/2021,BRPETRACNPR6BR00,1,100,23.42,Executed,48:00.4
5/6/2021,BRBRMLACNOR9BR00,2,100,10.33,Executed,48:09.6
5/6/2021,BRJHSFACNOR2BR00,2,100,7.09,Executed,47:50.9
5/6/2021,BRJHSFACNOR2BR00,2,100,7.09,Executed,47:50.9
5/6/2021,BRJHSFACNOR2BR00,2,100,7.09,Executed,47:52.2
5/6/2021,BRJHSFACNOR2BR00,2,100,7.09,Executed,48:56.2
5/6/2021,BRPETRACNPR6BR00,1,100,23.43,Executed,48:04.0
5/6/2021,BRPETRACNPR6BR00,1,100,23.43,Executed,48:04.0
5/6/2021,BRPETRACNPR6BR00,1,100,23.43,Executed,48:16.6
5/6/2021,BRBRMLACNOR9BR00,2,100,10.33,Executed,48:31.2
5/6/2021,BRPETRACNPR6BR00,1,100,23.44,Executed,48:26.9
5/6/2021,BRBRMLACNOR9BR00,2,100,10.33,Executed,48:31.5
5/6/2021,BRBRMLACNOR9BR00,2,100,10.34,Executed,48:35.9
5/6/2021,BRBRMLACNOR9BR00,2,100,10.34,Executed,48:49.2
5/6/2021,BRCPLEACNOR8BR00,2,100,5.43,Executed,50:32.9
5/6/2021,BRCPLEACNPB9BR00,2,100,5.96,Executed,51:35.5
5/6/2021,BRABEVACNOR1BR00,2,100,16.21,Executed,48:56.1
5/6/2021,BRBRMLACNOR9BR00,2,100,10.34,Executed,49:01.5
5/6/2021,BRJHSFACNOR2BR00,2,100,7.09,Executed,48:56.2
5/6/2021,BRJHSFACNOR2BR00,2,100,7.09,Executed,48:56.2
5/6/2021,BRJHSFACNOR2BR00,2,100,7.09,Executed,48:56.3
5/6/2021,BRABEVACNOR1BR00,2,100,16.21,Executed,49:04.4
5/6/2021,BRJHSFACNOR2BR00,2,100,7.09,Executed,48:56.3
5/6/2021,BRJHSFACNOR2BR00,2,100,7.09,Executed,48:59.0
5/6/2021,BRITSAACNPR7BR00,1,100,10.16,Executed,50:03.3
5/6/2021,BRJHSFACNOR2BR00,2,100,7.09,Executed,48:59.5
5/6/2021,BRJHSFACNOR2BR00,2,100,7.1,Executed,49:16.3
5/6/2021,BRBRMLACNOR9BR00,2,100,10.34,Executed,49:05.7
5/6/2021,BRABEVACNOR1BR00,2,100,16.21,Executed,49:13.2
5/6/2021,BRBRMLACNOR9BR00,2,100,10.34,Executed,49:06.4
5/6/2021,BRBRMLACNOR9BR00,2,100,10.34,Executed,49:13.4
5/6/2021,BRABEVACNOR1BR00,2,100,16.21,Executed,49:14.8
5/6/2021,BRBRMLACNOR9BR00,2,100,10.34,Executed,49:15.5
5/6/2021,BRBRMLACNOR9BR00,2,100,10.34,Executed,49:15.9
5/6/2021,BRBRMLACNOR9BR00,2,100,10.34,Executed,49:16.7
5/6/2021,BRJHSFACNOR2BR00,2,100,7.1,Executed,49:16.3
5/6/2021,BRJHSFACNOR2BR00,2,100,7.11,Executed,49:43.9
5/6/2021,BRBRMLACNOR9BR00,2,100,10.34,Executed,49:17.4
5/6/2021,BRBRMLACNOR9BR00,2,100,10.34,Executed,49:18.1
5/6/2021,BRBRMLACNOR9BR00,2,100,10.34,Executed,49:18.1
5/6/2021,BRBRMLACNOR9BR00,2,100,10.34,Executed,49:18.5
5/6/2021,BRBRMLACNOR9BR00,2,100,10.34,Executed,49:19.4
5/6/2021,BRBRMLACNOR9BR00,2,100,10.34,Executed,49:19.4
5/6/2021,BRBRMLACNOR9BR00,2,100,10.35,Executed,49:51.1
5/6/2021,BRJHSFACNOR2BR00,2,100,7.11,Executed,49:49.3
5/6/2021,BRJHSFACNOR2BR00,2,100,7.12,Executed,50:00.5
5/6/2021,BRBRMLACNOR9BR00,2,100,10.35,Executed,50:16.1
5/6/2021,BRJHSFACNOR2BR00,2,100,7.12,Executed,50:06.2
5/6/2021,BRITSAACNPR7BR00,1,100,10.16,Executed,50:03.3
5/6/2021,BRITSAACNPR7BR00,1,100,10.17,Executed,51:26.2
5/6/2021,BRJHSFACNOR2BR00,2,100,7.12,Executed,50:07.4
5/6/2021,BRBRMLACNOR9BR00,2,100,10.35,Executed,50:28.0
5/6/2021,BRBRMLACNOR9BR00,2,100,10.35,Executed,50:30.7
5/6/2021,BRBRMLACNOR9BR00,2,100,10.35,Executed,50:43.1
5/6/2021,BRCPLEACNOR8BR00,2,100,5.43,Executed,50:37.4
5/6/2021,BRCPLEACNOR8BR00,2,100,5.43,Executed,51:06.3
5/6/2021,BRBRMLACNOR9BR00,2,100,10.35,Executed,50:49.8
5/6/2021,BRBRMLACNOR9BR00,2,100,10.36,Executed,51:01.0
5/6/2021,BRBRMLACNOR9BR00,2,100,10.35,Executed,51:08.0
5/6/2021,BRCPLEACNOR8BR00,2,100,5.43,Executed,51:25.5
5/6/2021,BRBRMLACNOR9BR00,2,100,10.36,Executed,51:28.5
5/6/2021,BRCPLEACNOR8BR00,2,100,5.43,Executed,51:42.4
5/6/2021,BRITSAACNPR7BR00,1,100,10.17,Executed,51:45.5
5/6/2021,BRBRMLACNOR9BR00,2,100,10.36,Executed,51:28.5
5/6/2021,BRBRMLACNOR9BR00,2,100,10.36,Executed,51:40.8
5/6/2021,BRCPLEACNPB9BR00,2,100,5.95,Executed,53:04.6
5/6/2021,BRCIELACNOR3BR00,2,100,3.49,Executed,51:38.0
5/6/2021,BRCIELACNOR3BR00,2,100,3.5,Executed,52:32.4
5/6/2021,BRBRMLACNOR9BR00,2,100,10.36,Executed,51:49.2
5/6/2021,BRCPLEACNOR8BR00,2,100,5.44,Executed,51:43.2
5/6/2021,BRCPLEACNOR8BR00,2,100,5.44,Executed,51:43.4
5/6/2021,BRCPLEACNOR8BR00,2,100,5.44,Executed,51:43.5
5/6/2021,BRCPLEACNOR8BR00,2,100,5.44,Executed,51:43.6
5/6/2021,BRCPLEACNOR8BR00,2,100,5.44,Executed,51:46.2
5/6/2021,BRITSAACNPR7BR00,1,100,10.17,Executed,52:05.6
5/6/2021,BRCPLEACNOR8BR00,2,100,5.44,Executed,51:48.3
5/6/2021,BRCPLEACNOR8BR00,2,100,5.44,Executed,51:54.6
5/6/2021,BRBRMLACNOR9BR00,2,100,10.36,Executed,51:49.2
5/6/2021,BRBRMLACNOR9BR00,2,100,10.35,Executed,52:09.6
5/6/2021,BRCPLEACNOR8BR00,2,100,5.44,Executed,51:54.8
5/6/2021,BRCPLEACNOR8BR00,2,100,5.44,Executed,52:05.5
5/6/2021,BRCPLEACNOR8BR00,2,100,5.44,Executed,52:23.8
5/6/2021,BRITSAACNPR7BR00,1,100,10.17,Executed,52:09.8
5/6/2021,BRITSAACNPR7BR00,1,100,10.17,Executed,52:32.6
5/6/2021,BRBRMLACNOR9BR00,2,100,10.35,Executed,52:14.4
5/6/2021,BRBRMLACNOR9BR00,2,100,10.35,Executed,52:26.8
5/6/2021,BRCPLEACNOR8BR00,2,100,5.43,Executed,52:30.4
5/6/2021,BRBRMLACNOR9BR00,2,100,10.35,Executed,52:26.8
5/6/2021,BRBRMLACNOR9BR00,2,100,10.35,Executed,52:35.5
5/6/2021,BRCPLEACNOR8BR00,2,100,5.43,Executed,52:31.3
